ParentElement;Name;Source;Target;NoDirectional;ShortName;CurrentNotes;URL;Orientation;Description;Alignment;Width;Height;Space;FixedSize;Hide;HideText;HideImportState;ShowBorder;Picture;Shape;RGBBackground;RGBForeground;IsAdjacent;AdjacenedNode;Info;ChildrenInLine;ChildrenInLineImportState;ChildrenInLineDescription;ChildrenInLineDuringReduction;ChildrenInLineDescriptionDuringReduction;LineBreak;UseShortName;HighLevelContent;TechnicalID;LogicalSize;FillLine;BreakLine;SuperType;SourceMany;TargetMany;BoxViewElementList;AbstractionLevel;OnlyVisual;LogicalName;Lines;FontFactor;ComponentReferenceIdent;PathReferenceIdent;DataAssociationByAttributes;SchemaFromValues;IsColored;Bold;MetaComponent;ShapeX;ShapeY;ShapeWidth;ShapeHeight;LabelVerticalAlignment;StartFilter;ContainsFilter;EndFilter
/pc1000/AccountAPI.wsdl/AccountAPIPortType;/pc1000/AccountAPI.wsdl/AccountAPIPortType/getAccountNumber;;;;getAccountNumber;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/getAccountNumber;/pc1000/AccountAPI.wsdl/AccountAPIPortType/getAccountNumber/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/getAccountNumber/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/getAccountNumber;/pc1000/AccountAPI.wsdl/AccountAPIPortType/getAccountNumber/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/getAccountNumber/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType;/pc1000/AccountAPI.wsdl/AccountAPIPortType/hasActivePolicies;;;;hasActivePolicies;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/hasActivePolicies;/pc1000/AccountAPI.wsdl/AccountAPIPortType/hasActivePolicies/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/hasActivePolicies/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/hasActivePolicies;/pc1000/AccountAPI.wsdl/AccountAPIPortType/hasActivePolicies/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/hasActivePolicies/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType;/pc1000/AccountAPI.wsdl/AccountAPIPortType/findAccountPublicIDByAccountNumber;;;;findAccountPublicIDByAccountNumber;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/findAccountPublicIDByAccountNumber;/pc1000/AccountAPI.wsdl/AccountAPIPortType/findAccountPublicIDByAccountNumber/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/findAccountPublicIDByAccountNumber/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/findAccountPublicIDByAccountNumber;/pc1000/AccountAPI.wsdl/AccountAPIPortType/findAccountPublicIDByAccountNumber/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/findAccountPublicIDByAccountNumber/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType;/pc1000/AccountAPI.wsdl/AccountAPIPortType/findAccounts;;;;findAccounts;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/findAccounts;/pc1000/AccountAPI.wsdl/AccountAPIPortType/findAccounts/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/findAccounts/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/findAccounts;/pc1000/AccountAPI.wsdl/AccountAPIPortType/findAccounts/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/findAccounts/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addAccount;;;;addAccount;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/addAccount;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addAccount/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addAccount/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/addAccount;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addAccount/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addAccount/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addLocationToAccount;;;;addLocationToAccount;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/addLocationToAccount;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addLocationToAccount/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addLocationToAccount/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/addLocationToAccount;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addLocationToAccount/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addLocationToAccount/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType;/pc1000/AccountAPI.wsdl/AccountAPIPortType/moveAccountContactToAccount;;;;moveAccountContactToAccount;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/moveAccountContactToAccount;/pc1000/AccountAPI.wsdl/AccountAPIPortType/moveAccountContactToAccount/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/moveAccountContactToAccount/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/moveAccountContactToAccount;/pc1000/AccountAPI.wsdl/AccountAPIPortType/moveAccountContactToAccount/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/moveAccountContactToAccount/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addContactToAccount;;;;addContactToAccount;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/addContactToAccount;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addContactToAccount/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addContactToAccount/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/addContactToAccount;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addContactToAccount/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addContactToAccount/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType;/pc1000/AccountAPI.wsdl/AccountAPIPortType/updateAccountContactsAddressFields;;;;updateAccountContactsAddressFields;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/updateAccountContactsAddressFields;/pc1000/AccountAPI.wsdl/AccountAPIPortType/updateAccountContactsAddressFields/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/updateAccountContactsAddressFields/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/updateAccountContactsAddressFields;/pc1000/AccountAPI.wsdl/AccountAPIPortType/updateAccountContactsAddressFields/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/updateAccountContactsAddressFields/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType;/pc1000/AccountAPI.wsdl/AccountAPIPortType/findContactOnAccount;;;;findContactOnAccount;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/findContactOnAccount;/pc1000/AccountAPI.wsdl/AccountAPIPortType/findContactOnAccount/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/findContactOnAccount/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/findContactOnAccount;/pc1000/AccountAPI.wsdl/AccountAPIPortType/findContactOnAccount/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/findContactOnAccount/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType;/pc1000/AccountAPI.wsdl/AccountAPIPortType/transferPolicies;;;;transferPolicies;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/transferPolicies;/pc1000/AccountAPI.wsdl/AccountAPIPortType/transferPolicies/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/transferPolicies/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/transferPolicies;/pc1000/AccountAPI.wsdl/AccountAPIPortType/transferPolicies/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/transferPolicies/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType;/pc1000/AccountAPI.wsdl/AccountAPIPortType/mergeAccounts;;;;mergeAccounts;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/mergeAccounts;/pc1000/AccountAPI.wsdl/AccountAPIPortType/mergeAccounts/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/mergeAccounts/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/mergeAccounts;/pc1000/AccountAPI.wsdl/AccountAPIPortType/mergeAccounts/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/mergeAccounts/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addAndAutoAssignActivityForAccount;;;;addAndAutoAssignActivityForAccount;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/addAndAutoAssignActivityForAccount;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addAndAutoAssignActivityForAccount/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addAndAutoAssignActivityForAccount/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/addAndAutoAssignActivityForAccount;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addAndAutoAssignActivityForAccount/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addAndAutoAssignActivityForAccount/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addDocumentToAccount;;;;addDocumentToAccount;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/addDocumentToAccount;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addDocumentToAccount/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addDocumentToAccount/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/addDocumentToAccount;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addDocumentToAccount/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addDocumentToAccount/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addNoteToAccount;;;;addNoteToAccount;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/addNoteToAccount;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addNoteToAccount/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addNoteToAccount/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/addNoteToAccount;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addNoteToAccount/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addNoteToAccount/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType;/pc1000/AccountAPI.wsdl/AccountAPIPortType/activateAccountContact;;;;activateAccountContact;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/activateAccountContact;/pc1000/AccountAPI.wsdl/AccountAPIPortType/activateAccountContact/Input;;;;Input;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/activateAccountContact/Input;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType/activateAccountContact;/pc1000/AccountAPI.wsdl/AccountAPIPortType/activateAccountContact/Output;;;;Output;;;HBox;;;100;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;153-204-255;;FALSE;;;0;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;AccountAPI.wsdl;/pc1000/AccountAPI.wsdl/AccountAPIPortType/activateAccountContact/Output;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
/pc1000/AccountAPI.wsdl/AccountAPIPortType;/pc1000/AccountAPI.wsdl/AccountAPIPortType/addAccountContactRole;;;;addAccountContactRole;;;HBox;;flexible;250;30;0;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;;;4;0;0;0;0;0;FALSE;FALSE;;0;FALSE;FALSE;;FALSE;FALSE;0 Elemente;LowLevel;FALSE;;0;;;;FALSE;FALSE;FALSE;FALSE;;0;0;0;0;;;;
